Notes,Year,Year Code,Month,Month Code,State,State Code,Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval,% of Total Deaths
,2002,2002,"Apr., 2002",2002/04,Pennsylvania,42,895,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Apr., 2002",2002/04,Rhode Island,44,74,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Apr., 2002",2002/04,South Carolina,45,233,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Apr., 2002",2002/04,South Dakota,46,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Apr., 2002",2002/04,Tennessee,47,332,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Apr., 2002",2002/04,Texas,48,842,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Apr., 2002",2002/04,Utah,49,80,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Apr., 2002",2002/04,Vermont,50,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Apr., 2002",2002/04,Virginia,51,367,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Apr., 2002",2002/04,Washington,53,332,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Apr., 2002",2002/04,West Virginia,54,126,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Apr., 2002",2002/04,Wisconsin,55,259,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Apr., 2002",2002/04,Wyoming,56,15,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"May, 2002",2002/05,Alabama,1,234,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"May, 2002",2002/05,Alaska,2,Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Suppressed
,2002,2002,"May, 2002",2002/05,Arizona,4,342,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"May, 2002",2002/05,Arkansas,5,113,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"May, 2002",2002/05,California,6,1910,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.10%
,2002,2002,"May, 2002",2002/05,Colorado,8,198,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"May, 2002",2002/05,Connecticut,9,206,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"May, 2002",2002/05,Delaware,10,54,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"May, 2002",2002/05,District of Columbia,11,26,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"May, 2002",2002/05,Florida,12,1127,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.10%
,2002,2002,"May, 2002",2002/05,Georgia,13,382,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"May, 2002",2002/05,Hawaii,15,42,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"May, 2002",2002/05,Idaho,16,53,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"May, 2002",2002/05,Illinois,17,602,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"May, 2002",2002/05,Indiana,18,340,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"May, 2002",2002/05,Iowa,19,117,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"May, 2002",2002/05,Kansas,20,112,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"May, 2002",2002/05,Kentucky,21,182,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"May, 2002",2002/05,Louisiana,22,194,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"May, 2002",2002/05,Maine,23,65,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"May, 2002",2002/05,Maryland,24,289,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"May, 2002",2002/05,Massachusetts,25,448,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"May, 2002",2002/05,Michigan,26,484,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"May, 2002",2002/05,Minnesota,27,189,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"May, 2002",2002/05,Mississippi,28,79,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"May, 2002",2002/05,Missouri,29,251,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"May, 2002",2002/05,Montana,30,30,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"May, 2002",2002/05,Nebraska,31,53,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"May, 2002",2002/05,Nevada,32,135,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"May, 2002",2002/05,New Hampshire,33,38,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"May, 2002",2002/05,New Jersey,34,501,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"May, 2002",2002/05,New Mexico,35,72,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"May, 2002",2002/05,New York,36,982,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"May, 2002",2002/05,North Carolina,37,363,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"May, 2002",2002/05,North Dakota,38,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"May, 2002",2002/05,Ohio,39,604,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"May, 2002",2002/05,Oklahoma,40,152,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"May, 2002",2002/05,Oregon,41,184,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"May, 2002",2002/05,Pennsylvania,42,814,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"May, 2002",2002/05,Rhode Island,44,71,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"May, 2002",2002/05,South Carolina,45,238,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"May, 2002",2002/05,South Dakota,46,15,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"May, 2002",2002/05,Tennessee,47,310,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"May, 2002",2002/05,Texas,48,800,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"May, 2002",2002/05,Utah,49,80,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"May, 2002",2002/05,Vermont,50,Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Suppressed
,2002,2002,"May, 2002",2002/05,Virginia,51,324,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"May, 2002",2002/05,Washington,53,312,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"May, 2002",2002/05,West Virginia,54,94,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"May, 2002",2002/05,Wisconsin,55,227,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"May, 2002",2002/05,Wyoming,56,15,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jun., 2002",2002/06,Alabama,1,211,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jun., 2002",2002/06,Alaska,2,14,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jun., 2002",2002/06,Arizona,4,291,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jun., 2002",2002/06,Arkansas,5,123,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jun., 2002",2002/06,California,6,1662,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.10%
,2002,2002,"Jun., 2002",2002/06,Colorado,8,191,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jun., 2002",2002/06,Connecticut,9,197,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jun., 2002",2002/06,Delaware,10,46,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jun., 2002",2002/06,District of Columbia,11,26,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jun., 2002",2002/06,Florida,12,1060,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jun., 2002",2002/06,Georgia,13,335,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jun., 2002",2002/06,Hawaii,15,65,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jun., 2002",2002/06,Idaho,16,47,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jun., 2002",2002/06,Illinois,17,584,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jun., 2002",2002/06,Indiana,18,292,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jun., 2002",2002/06,Iowa,19,91,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jun., 2002",2002/06,Kansas,20,114,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jun., 2002",2002/06,Kentucky,21,149,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jun., 2002",2002/06,Louisiana,22,208,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jun., 2002",2002/06,Maine,23,48,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jun., 2002",2002/06,Maryland,24,264,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jun., 2002",2002/06,Massachusetts,25,445,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jun., 2002",2002/06,Michigan,26,461,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jun., 2002",2002/06,Minnesota,27,170,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jun., 2002",2002/06,Mississippi,28,73,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jun., 2002",2002/06,Missouri,29,299,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jun., 2002",2002/06,Montana,30,27,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jun., 2002",2002/06,Nebraska,31,62,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jun., 2002",2002/06,Nevada,32,115,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jun., 2002",2002/06,New Hampshire,33,41,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jun., 2002",2002/06,New Jersey,34,462,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jun., 2002",2002/06,New Mexico,35,55,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jun., 2002",2002/06,New York,36,876,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jun., 2002",2002/06,North Carolina,37,380,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jun., 2002",2002/06,North Dakota,38,Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Suppressed
,2002,2002,"Jun., 2002",2002/06,Ohio,39,575,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jun., 2002",2002/06,Oklahoma,40,130,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jun., 2002",2002/06,Oregon,41,165,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jun., 2002",2002/06,Pennsylvania,42,725,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jun., 2002",2002/06,Rhode Island,44,87,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jun., 2002",2002/06,South Carolina,45,184,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jun., 2002",2002/06,South Dakota,46,14,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jun., 2002",2002/06,Tennessee,47,310,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jun., 2002",2002/06,Texas,48,753,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jun., 2002",2002/06,Utah,49,93,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jun., 2002",2002/06,Vermont,50,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jun., 2002",2002/06,Virginia,51,286,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jun., 2002",2002/06,Washington,53,292,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jun., 2002",2002/06,West Virginia,54,82,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jun., 2002",2002/06,Wisconsin,55,223,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jun., 2002",2002/06,Wyoming,56,13,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jul., 2002",2002/07,Alabama,1,256,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jul., 2002",2002/07,Alaska,2,Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Suppressed
,2002,2002,"Jul., 2002",2002/07,Arizona,4,267,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jul., 2002",2002/07,Arkansas,5,92,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jul., 2002",2002/07,California,6,1577,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.10%
,2002,2002,"Jul., 2002",2002/07,Colorado,8,179,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jul., 2002",2002/07,Connecticut,9,186,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jul., 2002",2002/07,Delaware,10,54,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jul., 2002",2002/07,District of Columbia,11,18,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jul., 2002",2002/07,Florida,12,1110,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.10%
,2002,2002,"Jul., 2002",2002/07,Georgia,13,362,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jul., 2002",2002/07,Hawaii,15,53,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jul., 2002",2002/07,Idaho,16,40,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jul., 2002",2002/07,Illinois,17,574,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jul., 2002",2002/07,Indiana,18,262,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jul., 2002",2002/07,Iowa,19,109,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jul., 2002",2002/07,Kansas,20,101,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jul., 2002",2002/07,Kentucky,21,161,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jul., 2002",2002/07,Louisiana,22,178,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jul., 2002",2002/07,Maine,23,54,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jul., 2002",2002/07,Maryland,24,265,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jul., 2002",2002/07,Massachusetts,25,448,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jul., 2002",2002/07,Michigan,26,433,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jul., 2002",2002/07,Minnesota,27,158,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jul., 2002",2002/07,Mississippi,28,64,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jul., 2002",2002/07,Missouri,29,278,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jul., 2002",2002/07,Montana,30,25,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jul., 2002",2002/07,Nebraska,31,60,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jul., 2002",2002/07,Nevada,32,111,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jul., 2002",2002/07,New Hampshire,33,34,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jul., 2002",2002/07,New Jersey,34,446,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jul., 2002",2002/07,New Mexico,35,51,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jul., 2002",2002/07,New York,36,945,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jul., 2002",2002/07,North Carolina,37,357,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jul., 2002",2002/07,North Dakota,38,12,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jul., 2002",2002/07,Ohio,39,570,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jul., 2002",2002/07,Oklahoma,40,120,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jul., 2002",2002/07,Oregon,41,172,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jul., 2002",2002/07,Pennsylvania,42,674,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jul., 2002",2002/07,Rhode Island,44,76,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jul., 2002",2002/07,South Carolina,45,200,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jul., 2002",2002/07,South Dakota,46,21,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jul., 2002",2002/07,Tennessee,47,285,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jul., 2002",2002/07,Texas,48,779,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jul., 2002",2002/07,Utah,49,75,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jul., 2002",2002/07,Vermont,50,Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Suppressed
,2002,2002,"Jul., 2002",2002/07,Virginia,51,328,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jul., 2002",2002/07,Washington,53,288,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jul., 2002",2002/07,West Virginia,54,78,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jul., 2002",2002/07,Wisconsin,55,213,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Jul., 2002",2002/07,Wyoming,56,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Aug., 2002",2002/08,Alabama,1,221,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Aug., 2002",2002/08,Alaska,2,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Aug., 2002",2002/08,Arizona,4,264,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Aug., 2002",2002/08,Arkansas,5,78,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Aug., 2002",2002/08,California,6,1502,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.10%
,2002,2002,"Aug., 2002",2002/08,Colorado,8,167,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Aug., 2002",2002/08,Connecticut,9,195,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Aug., 2002",2002/08,Delaware,10,46,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Aug., 2002",2002/08,District of Columbia,11,24,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2002,2002,"Aug., 2002",2002/08,Florida,12,1060,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
